address,mod_address,long,lat
Goodyear AVE Manitoba,"Goodyear Ave, Winnipeg, MB R2C, Canada",-97.00284339999999,49.8838591
Gordon AVE Manitoba,"Gordon Ave, Winnipeg, MB R2L, Canada",-97.1120595,49.9110126
Gosford AVE Manitoba,"Gosford Ave, Winnipeg, MB R2M, Canada",-97.0898943,49.8304106
Gosselin Bay Manitoba,"Gosselin Bay, Winnipeg, MB R3V, Canada",-97.1612693,49.772059
Goswell RD Manitoba,"Goswell Rd, Winnipeg, MB R2Y, Canada",-97.31028049999999,49.8872377
Goulding ST Manitoba,"Goulding St, Winnipeg, MB R3G, Canada",-97.1812752,49.8904303
Goulet ST Manitoba,"Goulet St, Winnipeg, MB R2H, Canada",-97.1160774,49.882599
Government AVE Manitoba,"Government Ave, Winnipeg, MB R2K, Canada",-97.0800344,49.9134411
Governors Court Manitoba,"Governors Ct, Winnipeg, MB R2V 4K7, Canada",-97.13087639999999,49.9542659
Gowler RD Manitoba,"Gowler Rd, Winnipeg, MB R2Y, Canada",-97.3083875,49.8895993
Grace ST Manitoba,"Grace St, Winnipeg, MB R3B, Canada",-97.1146156,49.9021718
Graduate Path Manitoba,"Graduate Path, Winnipeg, MB R2G, Canada",-97.0818816,49.9423683
Graham AVE Manitoba,"Graham Ave, Winnipeg, MB R3C, Canada",-97.14322639999999,49.8920271
Granada CR Manitoba,"Granada Crescent, Winnipeg, MB R2Y, Canada",-97.28349299999999,49.895324
Granby Bay Manitoba,"Granby Bay, Winnipeg, MB R2M, Canada",-97.0905129,49.8310792
Grandcrest ST Manitoba,"Grandcrest St, Winnipeg, MB R2V, Canada",-97.13661499999999,49.9442196
Grande Pointe RD Manitoba,"Grande Pointe Rd, Winnipeg, MB R2N, Canada",-97.048949,49.7773417
Grandin ST Manitoba,"Rue Grandin, Winnipeg, MB R2H 0A8, Canada",-97.126598,49.89597510000001
Grandmont BLVD Manitoba,"Grandmont Blvd, Winnipeg, MB R3V, Canada",-97.16693819999999,49.7699298
Grandview ST Manitoba,"Grandview St, Flin Flon, MB R8A 1B8, Canada",-101.8665994,54.7637277
Grant AVE Manitoba,"Grant Ave, Winnipeg, MB, Canada",-97.2125909,49.8575075
Granville ST Manitoba,"Granville St, Winnipeg, MB R2W, Canada",-97.1297575,49.9084704
Grassie BLVD Manitoba,"Grassie Blvd, Winnipeg, MB, Canada",-97.0402485,49.9223606
Grassington Bay Manitoba,"Grassington Bay, Winnipeg, MB R2N, Canada",-97.0941694,49.8261562
Green Meadows AVE Manitoba,"Green Meadows Ave, Winnipeg, MB R2G, Canada",-97.0407389,49.9414457
Green Valley Bay Manitoba,"Green Valley Bay, Winnipeg, MB R2K, Canada",-97.0684509,49.9173889
Greenacre BLVD Manitoba,"Greenacre Blvd, Winnipeg, MB R3K, Canada",-97.284458,49.87806200000001
Greenbrier AVE Manitoba,"Greenbrier Ave, Winnipeg, MB R3R, Canada",-97.2901687,49.8579879
Greencrest AVE Manitoba,"Greencrest Ave, Winnipeg, MB R3T, Canada",-97.15513770000001,49.7934662
Greendell AVE Manitoba,"Greendell Ave, Winnipeg, MB R2M, Canada",-97.1186719,49.8211149
Greene AVE Manitoba,"Greene Ave, Winnipeg, MB R2K, Canada",-97.093419,49.9294581
Greenford AVE Manitoba,"Greenford Ave, Winnipeg, MB R2N, Canada",-97.0962349,49.818381
Greenhoven CR Manitoba,"Greenhoven Crescent, Winnipeg, MB R2R, Canada",-97.2076271,49.9404253
Greenlea CV Manitoba,"Greenlea Cove, Winnipeg, MB R2G, Canada",-97.06274379999999,49.9449612
Greenmount RD Manitoba,"Greenmount Rd, Winnipeg, MB R2J 1T3, Canada",-97.06652,49.85803019999999
Greensboro Bay Manitoba,"Greensboro Bay, Winnipeg, MB R3T, Canada",-97.1695529,49.8025657
Greensboro Square Manitoba,"Greensboro Square, Winnipeg, MB R3T, Canada",-97.1674453,49.8024656
Greenview RD Manitoba,"Greenview Rd, Winnipeg, MB R2N 4C6, Canada",-97.1081866,49.7531004
Greenway CR West Manitoba,"Greenway Crescent W, Winnipeg, MB R2Y, Canada",-97.286826,49.8815533
Greenwich Bay Manitoba,"Greenwich Bay, Winnipeg, MB R2J, Canada",-97.06762499999999,49.858014
Greenwood AVE Manitoba,"Greenwood Ave, Winnipeg, MB R2M, Canada",-97.103923,49.8264551
Greenwood PL Manitoba,"Greenwood Pl, Winnipeg, MB R3G, Canada",-97.1795863,49.8835484
Gregg PL Manitoba,"Gregg Pl, Winnipeg, MB R2V, Canada",-97.1392252,49.9581903
Grenadier DR Manitoba,"Grenadier Dr, Winnipeg, MB R3N, Canada",-97.2075887,49.863119
Grenfell BLVD Manitoba,"Grenfell Blvd, Winnipeg, MB R3P, Canada",-97.21544899999999,49.8699918
Gretna Bay Manitoba,"Gretna Bay, Winnipeg, MB R2M, Canada",-97.0939386,49.8290223
Grey ST Manitoba,"Grey St, Winnipeg, MB, Canada",-97.0890204,49.91085529999999
Greyfriars RD Manitoba,"Greyfriars Rd, Winnipeg, MB R3T, Canada",-97.1484103,49.7894139
Grierson AVE Manitoba,"Grierson Ave, Winnipeg, MB R3T, Canada",-97.13719719999999,49.8030316
Grimsby PL Manitoba,"Grimsby Pl, Winnipeg, MB R2N, Canada",-97.1100448,49.8113416
Grosvenor AVE Manitoba,"Grosvenor Ave, Winnipeg, MB, Canada",-97.17957419999999,49.8666739
Grove ST Manitoba,"Grove St, Winnipeg, MB R2W, Canada",-97.1270739,49.90805
Groveland Bay Manitoba,"Groveland Bay, Winnipeg, MB R3T, Canada",-97.1667487,49.7871524
Grover Hills Lane Manitoba,"Grover Hills Ln, Winnipeg, MB R2J, Canada",-97.06155,49.853005
Groverdale AVE Manitoba,"Groverdale Ave, Winnipeg, MB R2R, Canada",-97.21298879999999,49.944495
Grundy AVE Manitoba,"Grundy Ave, Winnipeg, MB R3E, Canada",-97.17454389999999,49.9039823
Guay AVE Manitoba,"Guay Ave, Winnipeg, MB R2M, Canada",-97.1086152,49.87138419999999
Guelph ST Manitoba,"Guelph St, Winnipeg, MB R3M, Canada",-97.1647505,49.8655138
Guilbault ST Manitoba,"Guilbault St, Winnipeg, MB R2J, Canada",-97.0961554,49.8755449
Guildford ST Manitoba,"Guildford St, Winnipeg, MB R3J, Canada",-97.2351472,49.88187380000001
Gull Lake RD Manitoba,"Gull Lake Rd, Winnipeg, MB R3T, Canada",-97.15842409999999,49.8102605
Gull Wing Bay Manitoba,"Gull Wing Bay, Winnipeg, MB R3X, Canada",-97.062094,49.8355107
Gundy Lake Bay Manitoba,"Gundy Lake Bay, Winnipeg, MB R3T, Canada",-97.15893559999999,49.8102205
Gunnell ST Manitoba,"Gunnell St, Winnipeg, MB R3A, Canada",-97.1500487,49.9075323
Gwendoline ST Manitoba,"Gwendoline St, Winnipeg, MB R3A, Canada",-97.151573,49.907622
Habitat PL Manitoba,"Habitat Pl, Winnipeg, MB R2W, Canada",-97.1380441,49.9089716
Hacault PL Manitoba,"Hacault Pl, Winnipeg, MB R3X, Canada",-97.0690616,49.8310877
Hackmore CR Manitoba,"Hackmore Crescent, Winnipeg, MB R2N, Canada",-97.095098,49.8072816
Haddington Bay Manitoba,"Haddington Bay, Winnipeg, MB R3R, Canada",-97.294302,49.851429
Haddon RD Manitoba,"Haddon Rd, Winnipeg, MB R2R, Canada",-97.2183089,49.940571
Haddow ST Manitoba,"Haddow St, Winnipeg, MB R2R, Canada",-97.20528499999999,49.923609
Hadley PL Manitoba,"Hadley Pl, Winnipeg, MB R3T, Canada",-97.1417261,49.786616
Hagen DR Manitoba,"Hagen Dr, Winnipeg, MB R3K, Canada",-97.287548,49.872451
Haggart AVE Manitoba,"Haggart Ave, Winnipeg, MB R0C, Canada",-97.2210807,49.950191
Haig AVE Manitoba,"Haig Ave, Winnipeg, MB R2M, Canada",-97.1058193,49.87064179999999
Hajes PL Manitoba,"Hajes Pl, Winnipeg, MB R3Y, Canada",-97.2083318,49.811237
Haliburton Bay Manitoba,"Haliburton Bay, Winnipeg, MB R3K, Canada",-97.290527,49.867674
Halkirk Bay Manitoba,"Halkirk Bay, Winnipeg, MB R2K, Canada",-97.0784553,49.93185769999999
Hallama DR Manitoba,"Hallama Dr, Manitoba, Canada",-97.0451633,49.77091309999999
Hallet ST Manitoba,"Hallet St, Winnipeg, MB R2W, Canada",-97.128129,49.908404
Hallfield Bay Manitoba,"Hallfield Bay, Winnipeg, MB R2N, Canada",-97.08719819999999,49.8038846
Halliday Bay Manitoba,"Halliday Bay, Winnipeg, MB R2J, Canada",-97.0706582,49.8663367
Hallmark Point Manitoba,"Hallmark Point, Winnipeg, MB R3Y, Canada",-97.2001387,49.8136956
Hallonquist DR Manitoba,"Hallonquist Dr, Winnipeg, MB R2Y, Canada",-97.27885400000001,49.882757
Halparin DR Manitoba,"Halparin Dr, Winnipeg, MB R3X, Canada",-97.05229,49.80325879999999
Ham ST Manitoba,"Ham St, Winnipeg, MB R3W, Canada",-97.0473459,49.9233938
Hamel AVE Manitoba,"Hamel Ave, Winnipeg, MB R2H, Canada",-97.1152132,49.8883358
Hamelin ST Manitoba,"Hamelin St, Winnipeg, MB R3T, Canada",-97.168674,49.8304991
Hamilton AVE Manitoba,"Hamilton Ave, Winnipeg, MB R2Y, Canada",-97.30404,49.8922809
Hamilton Meadows DR Manitoba,"Hamilton Meadows Dr, Winnipeg, MB R2Y, Canada",-97.2868773,49.8984469
Hammersmith RD Manitoba,"Hammersmith Rd, Winnipeg, MB R3Y, Canada",-97.20526,49.814676
Hammond RD Manitoba,"Hammond Rd, Winnipeg, MB R3R, Canada",-97.31477559999999,49.859222
Hampshire Bay Manitoba,"Hampshire Bay, Winnipeg, MB R2J, Canada",-97.0873144,49.872984
Hampstead AVE Manitoba,"Hampstead Ave, Winnipeg, MB R2K, Canada",-97.0778122,49.9090107
Hampton ST Manitoba,"Hampton St, Winnipeg, MB R3J, Canada",-97.2122885,49.8852997
Handsart BLVD Manitoba,"Handsart Blvd, Winnipeg, MB R3P, Canada",-97.21692519999999,49.8700509
Handyside AVE Manitoba,"Handyside Ave, Winnipeg, MB R2M, Canada",-97.1041345,49.8610681
Haney ST Manitoba,"Haney St, Winnipeg, MB R3R, Canada",-97.2659188,49.8566544
Hangar Line RD Manitoba,"Hangar Line Rd, Winnipeg, MB R3J, Canada",-97.23407399999999,49.8928124
Hangar RD Manitoba,"W Hangar Rd, Winnipeg, MB R3J 3Z1, Canada",-97.2599771,49.90455710000001
Hanna ST Manitoba,"Hanna St, Winnipeg, MB R2V, Canada",-97.121338,49.94855
Hanover PL Manitoba,"Hanover Pl, Oakbank, MB R0E 1J2, Canada",-96.832273,49.9442919
Hansford RD Manitoba,"Hansford Rd, Winnipeg, MB R2J, Canada",-97.080833,49.870174
Harbinger Bay Manitoba,"Harbinger Bay, Winnipeg, MB R3X, Canada",-97.0783307,49.8371526
Harbison AVE East Manitoba,"Harbison Ave E, Winnipeg, MB R2L, Canada",-97.0903685,49.9095081
Harbison AVE West Manitoba,"Harbison Ave W, Winnipeg, MB R2L, Canada",-97.1066688,49.9149092
Harbour Bay Manitoba,"Harbour Bay, Division No. 21, Unorganized, MB, Canada",-99.2071416,53.14679020000001
Harbour's End CV Manitoba,"Manitoba, Canada",-98.8138762,53.7608608
Harcourt ST Manitoba,"Harcourt St, Winnipeg, MB R3J, Canada",-97.26935379999999,49.8821012
Hardman Court Manitoba,"Hardman Ct, Winnipeg, MB R3X, Canada",-97.0806687,49.83322200000001
Hardy Bay Manitoba,"Hardy Bay, Winnipeg, MB R2M, Canada",-97.12920299999999,49.8307661
Haresford CR Manitoba,"Haresford Crescent, Winnipeg, MB R2N, Canada",-97.095038,49.8241764
Harewood Close Manitoba,"Harewood Close, Winnipeg, MB R2G, Canada",-97.0671914,49.9492177
Hargrave ST Manitoba,"Hargrave St, Winnipeg, MB, Canada",-97.1440631,49.8919423
Harkness AVE Manitoba,"Harkness Ave, Winnipeg, MB R3L, Canada",-97.135342,49.88265699999999
Harlesden DR Manitoba,"Harlesden Dr, Winnipeg, MB R2N, Canada",-97.09124399999999,49.822533
Harmon AVE Manitoba,"Harmon Ave, Winnipeg, MB R3J, Canada",-97.2422407,49.8799852
Harmony CV Manitoba,"Harmony Cove, Winnipeg, MB R2M, Canada",-97.0995215,49.8349059
Harold AVE East Manitoba,"Harold Ave E, Winnipeg, MB R2C, Canada",-96.99604269999999,49.9016378
Harold AVE West Manitoba,"Harold Ave W, Winnipeg, MB R2C, Canada",-97.0080016,49.90157199999999
Harold Piercy PL Manitoba,"Harold Piercy Pl, Winnipeg, MB R2G, Canada",-97.05832099999999,49.937085
Harper AVE Manitoba,"Harper Ave, Winnipeg, MB R2J, Canada",-97.07725900000001,49.86769
Harradence Close Manitoba,"Harradence Close, Winnipeg, MB R3Y, Canada",-97.2044219,49.807806
Harriet ST Manitoba,"Harriet St, Winnipeg, MB R3A, Canada",-97.14975319999999,49.9000765
Harris BLVD Manitoba,"Harris Blvd, Winnipeg, MB R3J, Canada",-97.27765649999999,49.8754278
Harrogate Bay Manitoba,"Harrogate Bay, Winnipeg, MB R3R, Canada",-97.30013509999999,49.8558854
Harrow ST Manitoba,"Harrow St, Winnipeg, MB R3M, Canada",-97.161699,49.865089
Harrow ST East Manitoba,"Harrow St E, Winnipeg, MB R3M, Canada",-97.153385,49.8563354
Harrowby AVE Manitoba,"Harrowby Ave, Winnipeg, MB R2M, Canada",-97.1061469,49.8671593
Harry Collins AVE Manitoba,"Harry Collins Ave, Winnipeg, MB R2M 4N1, Canada",-97.13238439999999,49.8191677
Harry Wyatt PL Manitoba,"Harry Wyatt Pl, Winnipeg, MB R2M, Canada",-97.12973249999999,49.82965979999999
Harstone RD Manitoba,"Harstone Rd, Winnipeg, MB R3R, Canada",-97.28681840000002,49.8491712
Hart AVE Manitoba,"Hart Ave, Winnipeg, MB R2L, Canada",-97.12059699999999,49.915022
Hartford AVE Manitoba,"Hartford Ave, Winnipeg, MB R2V, Canada",-97.12841499999999,49.939513
Hartland CV Manitoba,"Hartland Cove, Winnipeg, MB R3R, Canada",-97.28703,49.85915
Hartley PL Manitoba,"Hartley Pl, Winnipeg, MB R2P, Canada",-97.1637779,49.953137
Hartsdale DR Manitoba,"Hartsdale Dr, Winnipeg, MB R3P, Canada",-97.2009908,49.8288947
Harvard AVE Manitoba,"Harvard Ave, Winnipeg, MB R3M, Canada",-97.16893499999999,49.870703
Harvard AVE East Manitoba,"Harvard Ave E, Winnipeg, MB R2C, Canada",-96.9959542,49.8990944
Harvard AVE West Manitoba,"Harvard Ave W, Winnipeg, MB R2C, Canada",-97.008555,49.8991032
Harvest Lane Manitoba,"Harvest Ln, Winnipeg, MB R2Y, Canada",-97.2856865,49.8912929
Harvlong AVE Manitoba,"Harvlong Ave, Winnipeg, MB R2Y, Canada",-97.3099247,49.8967462
Harwick Lane Manitoba,"Harwick Ln, Winnipeg, MB R2J, Canada",-97.063971,49.84366300000001
Harwood CR Manitoba,"Harwood Crescent, Winnipeg, MB R3R, Canada",-97.3187231,49.8500305
Hastings BLVD Manitoba,"Hastings Blvd, Winnipeg, MB R2M, Canada",-97.1146055,49.8380272
Hatcher RD Manitoba,"Hatcher Rd, Winnipeg, MB R2C, Canada",-97.04001749999999,49.8892592
Hathway RD Manitoba,"Hathway Rd, Winnipeg, MB R2G, Canada",-97.0657617,49.9480032
Haultain CR Manitoba,"Haultain Crescent, Winnipeg, MB R3K, Canada",-97.30450259999999,49.8735295
Havelock AVE Manitoba,"Havelock Ave, Winnipeg, MB R2M, Canada",-97.1065017,49.84671549999999
Haverstock CR Manitoba,"Haverstock Crescent, Winnipeg, MB R3P, Canada",-97.1962355,49.8288302
Hawkesbury CR Manitoba,"Hawkesbury Crescent, Winnipeg, MB R3P, Canada",-97.1976737,49.8397266
Hawkins CR Manitoba,"Hawkins Crescent, Winnipeg, MB, Canada",-97.099244,49.8254268
Hawkwood Gate Manitoba,"Hawkwood Gate, Winnipeg, MB R3Y, Canada",-97.21741120000002,49.8139082
Hawstead RD Manitoba,"Hawstead Rd, Winnipeg, MB R3T, Canada",-97.16642,49.7856086
Hawthorne AVE Manitoba,"Hawthorne Ave, Winnipeg, MB R2G, Canada",-97.0870408,49.9385431
Hawthorne PL Manitoba,"Hawthorne Pl, Winnipeg, MB R2G, Canada",-97.0929342,49.9404165
Hay ST Manitoba,"Hay St, Winnipeg, MB R3L, Canada",-97.1297398,49.8641659
Hayes ST Manitoba,"Hayes St, Winnipeg, MB R2C, Canada",-97.010207,49.9067934
Hazel Dell AVE Manitoba,"Hazel Dell Ave, Winnipeg, MB R2K, Canada",-97.097202,49.929058
Hazel Park DR Manitoba,"Hazel Park Dr, Winnipeg, MB R3T, Canada",-97.16653230000001,49.7863784
Hazelnut Lane Manitoba,"Hazelnut Ln, Winnipeg, MB R3X, Canada",-97.0414256,49.82967619999999
Hazelwood AVE Manitoba,"Hazelwood Ave, Winnipeg, MB R2M, Canada",-97.10093599999999,49.826598
Hazelwood CR Manitoba,"Hazelwood Crescent, Brandon, MB R7A, Canada",-99.92527369999999,49.8287378
Headmaster Row Manitoba,"Headmaster Row, Winnipeg, MB R2G, Canada",-97.04924439999999,49.9494192
Healy CR Manitoba,"Healy Crescent, Winnipeg, MB R2N, Canada",-97.106168,49.803896
Hearne AVE Manitoba,"Hearne Ave, Winnipeg, MB R3J, Canada",-97.24821519999999,49.88021879999999
Hearthwood Grove Manitoba,"Hearthwood Grove, Winnipeg, MB R2V, Canada",-97.0917758,49.961365
Heather RD Manitoba,"Heather Rd, Winnipeg, MB R2J, Canada",-97.0757943,49.86669879999999
Heatherbloom RD Manitoba,"Heatherbloom Rd, Winnipeg, MB R2C, Canada",-96.9729103,49.90551809999999
Heaton AVE Manitoba,"Heaton Ave, Winnipeg, MB R3B, Canada",-97.1290734,49.90215449999999
Hebert ST Manitoba,"Hebert St, De Salaberry, MB R0A 0G0, Canada",-96.9606972,49.2810701
Hector AVE Manitoba,"Hector Ave, Winnipeg, MB R3M, Canada",-97.15915199999999,49.858605
Hector Bay East Manitoba,"Hector Bay E, Winnipeg, MB R3M 3S1, Canada",-97.1629899,49.85612829999999
Hector Bay West Manitoba,"Hector Bay W, Winnipeg, MB R3M 3R9, Canada",-97.1651612,49.856193
Hedges Bay Manitoba,"Hedges Bay, Winnipeg, MB R2Y, Canada",-97.302275,49.893034
Hedgestone CR Manitoba,"Hedgestone Crescent, Winnipeg, MB R2N, Canada",-97.085574,49.817257
Heft CR Manitoba,"Heft Crescent, Winnipeg, MB R2P, Canada",-97.18513999999999,49.956426
Heidelberg Bay Manitoba,"Heidelberg Bay, Winnipeg, MB R2G, Canada",-97.0702239,49.9465568
Hekla AVE Manitoba,"Hekla Ave, Winnipeg, MB, Canada",-97.197552,49.928656
Helmsdale AVE Manitoba,"Helmsdale Ave, Winnipeg, MB R2K, Canada",-97.095221,49.92569599999999
Henday Bay Manitoba,"Henday Bay, Winnipeg, MB R3K, Canada",-97.2942437,49.87754229999999
Henderson Highway Manitoba,"Henderson Hwy, Manitoba, Canada",-97.000937,50.0328656
Hendon AVE Manitoba,"Hendon Ave, Winnipeg, MB R3R, Canada",-97.2563034,49.8699577
Henlow Bay Manitoba,"Henlow Bay, Winnipeg, MB R3Y, Canada",-97.1876049,49.8146701
Hennessey DR Manitoba,"Hennessey Dr, Winnipeg, MB R3P, Canada",-97.1840194,49.8338315
Henrietta ST Manitoba,"Henrietta St, Winnipeg, MB R2K, Canada",-97.061078,49.91707599999999
Henry AVE Manitoba,"Henry Ave, Winnipeg, MB, Canada",-97.150769,49.90866399999999
Henry Dormer DR Manitoba,"Henry Dormer Dr, Winnipeg, MB R3X, Canada",-97.06102609999999,49.830001
Herbert AVE Manitoba,"Herbert Ave, Winnipeg, MB R2L, Canada",-97.091622,49.90372499999999
Heritage BLVD Manitoba,"Heritage Blvd, Winnipeg, MB R2Y, Canada",-97.2841017,49.8906402
Herman AVE Manitoba,"Herman Ave, Winnipeg, MB R2R, Canada",-97.20752809999999,49.9363885
Herron RD Manitoba,"Herron Rd, Winnipeg, MB R2P, Canada",-97.16664000000002,49.95696299999999
Hershey ST Manitoba,"Hershey St, Winnipeg, MB R2K, Canada",-97.0784272,49.918164
Hervo ST Manitoba,"Hervo St, Winnipeg, MB R3T, Canada",-97.1582129,49.8277658
Hespeler AVE Manitoba,"Hespeler Ave, Winnipeg, MB R2L, Canada",-97.121094,49.914366
Hethrington AVE Manitoba,"Hethrington Ave, Winnipeg, MB R3L, Canada",-97.139186,49.8652804
Hewitson RD Manitoba,"Hewitson Rd, Winnipeg, MB R2C, Canada",-96.96659439999999,49.912917
Hewitt CR Manitoba,"Hewitt Crescent, Winnipeg, MB R3R, Canada",-97.2649163,49.85355089999999
Hickory Wood PL Manitoba,"Hickory Wood Pl, Winnipeg, MB R2C, Canada",-97.03003559999999,49.8898072
Hidden Ridge CV Manitoba,"Hidden Ridge Cove, Winnipeg, MB R3Y, Canada",-97.1871869,49.8204894
Hidden Valley CV Manitoba,"Hidden Valley Cove, Winnipeg, MB R2J, Canada",-97.07101399999999,49.846373
Hiddleston CR Manitoba,"Hiddleston Crescent, Winnipeg, MB R2P, Canada",-97.1686336,49.9581761
Higgins AVE Manitoba,"Higgins Ave, Winnipeg, MB, Canada",-97.1357621,49.9046893
High Lake Bay Manitoba,"High Lake Bay, Division No. 1, Unorganized, MB R0E, Canada",-95.181972,49.7087245
High Point DR Manitoba,"High Point Dr, Winnipeg, MB R2G, Canada",-97.050974,49.941884
High Ridge RD Manitoba,"High Ridge Rd, Winnipeg, MB R3X, Canada",-97.07553300000001,49.8377701
Highbury RD Manitoba,"Highbury Rd, Winnipeg, MB R2N, Canada",-97.0963,49.8056425
Highcastle CR Manitoba,"Highcastle Crescent, Winnipeg, MB R2N, Canada",-97.0850967,49.8066539
Highcliff Bay Manitoba,"Highcliff Bay, Winnipeg, MB R2Y, Canada",-97.30494499999999,49.8903
Highfield ST Manitoba,"Highfield St, Winnipeg, MB R2H, Canada",-97.1273046,49.87541599999999
Highgate CR Manitoba,"Highgate Crescent, Winnipeg, MB R2N, Canada",-97.11075029999999,49.8106844
Highland AVE Manitoba,"Highland Ave, Manitoba, Canada",-99.94599679999999,49.8865669
Highwood ST Manitoba,"Highwood St, Winnipeg, MB, Canada",-97.3126135,49.9018667
Hill ST Manitoba,"Hill St, Winnipeg, MB R2H, Canada",-97.1116145,49.8763869
Hillary Bay Manitoba,"Hillary Bay, Winnipeg, MB R2Y, Canada",-97.297823,49.89147209999999
Hillary CR Manitoba,"Hillary Crescent, Winnipeg, MB R2Y, Canada",-97.297714,49.892472
Hillberry Bay Manitoba,"Hillberry Bay, Winnipeg, MB R3Y, Canada",-97.2000178,49.8092048
Hillcrest AVE Manitoba,"Hillcrest Ave, Winnipeg, MB R2H, Canada",-97.11593479999999,49.87487950000001
Hillhouse RD Manitoba,"Hillhouse Rd, Winnipeg, MB R2V, Canada",-97.134429,49.946986
Hillmartin DR Manitoba,"Hillmartin Dr, Winnipeg, MB R3T, Canada",-97.1600935,49.7860667
Hillock AVE Manitoba,"Hillock Ave, Winnipeg, MB R3E, Canada",-97.1708268,49.9146615
Hilton ST Manitoba,"1800 Wellington Ave, Winnipeg, MB R3H 1B2, Canada",-97.2089142,49.9007265
Hind AVE Manitoba,"Hind Ave, Winnipeg, MB R3J, Canada",-97.2436819,49.8786447
Hindley AVE Manitoba,"Hindley Ave, Winnipeg, MB R2M, Canada",-97.1006173,49.8428405
Hirt CR Manitoba,"Hirt Crescent, Winnipeg, MB R2N, Canada",-97.09129,49.81859499999999
Hoban ST Manitoba,"Hoban St, Winnipeg, MB R2R, Canada",-97.202989,49.922323
Hobart PL Manitoba,"Hobart Pl, Winnipeg, MB R2N, Canada",-97.09146299999999,49.822805
Hobbs CR Manitoba,"Hobbs Crescent, Winnipeg, MB R2K, Canada",-97.075188,49.923719
Hobson PL Manitoba,"Hobson Pl, Winnipeg, MB R3T, Canada",-97.1705751,49.8126438
Hochman AVE Manitoba,"Hochman Ave, Winnipeg, MB R2N, Canada",-97.080584,49.8145219
Hoka ST Manitoba,"Hoka St, Winnipeg, MB R2C, Canada",-97.0162198,49.89915449999999
Holborn PL Manitoba,"Holborn Pl, Winnipeg, MB R2N, Canada",-97.1115952,49.8082041
Holden ST Manitoba,"Holden St, Winnipeg, MB R2J, Canada",-97.0752582,49.8836771
Holdsworth AVE Manitoba,"Holdsworth Ave, Winnipeg, MB R3P 0P2, Canada",-97.2158838,49.8605391
Holiday PL Manitoba,"Holiday Pl, Winnipeg, MB R2V, Canada",-97.14109959999999,49.9567761
Holland BLVD Manitoba,"Holland Blvd, Winnipeg, MB R3P, Canada",-97.2258884,49.8539229
Hollingbury PL Manitoba,"Hollingbury Pl, Winnipeg, MB R2N, Canada",-97.093476,49.81351799999999
Hollingsworth AVE Manitoba,"Hollingsworth Ave, Winnipeg, MB R2Y, Canada",-97.30363000000001,49.89356799999999
Hollington RD Manitoba,"Hollington Rd, Winnipeg, MB R3P, Canada",-97.1861006,49.8314471
Holly AVE Manitoba,"Holly Ave, Winnipeg, MB R3T, Canada",-97.1436375,49.8360593
Hollyburn RD Manitoba,"Hollyburn Rd, Winnipeg, MB R2Y, Canada",-97.281483,49.90079919999999
Hollyhock RD Manitoba,"Hollyhock Rd, Winnipeg, MB R2M, Canada",-97.10423519999999,49.829399
Holmes RD Manitoba,"Holmes Rd, Manitoba, Canada",-97.15894809999999,49.990384
Holt DR Manitoba,"Holt Dr, Winnipeg, MB R3K, Canada",-97.3074058,49.8686033
Home ST Manitoba,"Home St, Winnipeg, MB, Canada",-97.16782119999999,49.8903575
Homewood DR Manitoba,"Homewood Dr, Winnipeg, MB R2M, Canada",-97.1022301,49.8325807
Honeybourne CR Manitoba,"Honeybourne Crescent, Winnipeg, MB R3R, Canada",-97.3161806,49.86012729999999
